height_inches,height_cm,plays,birth_date,birthplace,player_id,full_name,best_rank,first_appearance,last_appearance,represented_country
,,Right-Handed,Oct 6 1994,"Krasnodar, Russia",319464.0,Sabina Kurbanova,594.0,2011-12-19 00:00:00,2012-10-29,RUS
"5' 6""",1.67m,Right-Handed,Jul 23 1993,"Hsinchu, Taiwan",315740.0,Yu-Chieh Hsieh,846.0,2011-12-19 00:00:00,2011-12-19,TPE
,,,,,317267.0,Napatsakorn Sankaew,814.0,2011-12-19 00:00:00,2013-10-07,THA
"5' 10""",1.77m,Right-Handed,Apr 30 1990,"Spisska Nova Ves, Slovakia",316182.0,Monika Sirilova,867.0,2011-12-19 00:00:00,2011-12-19,SVK
"5' 9""",1.76m,Right-Handed,Oct 10 1994,"Hradec Králové, Czech Republic",318487.0,Tereza Smitkova,57.0,2011-12-19 00:00:00,2024-02-26,CZE
,,Right-Handed,Jul 20 1995,"Taipei, Taiwan",318776.0,Ya-Hsuan Lee,186.0,2011-12-19 00:00:00,2025-08-18,TPE
,,Right-Handed,Apr 12 1989,"Nagoya, Japan",315116.0,Yuriko Sakai,855.0,2011-12-19 00:00:00,2012-08-06,JPN
,,,,,317997.0,Matea Curic,949.0,2011-12-19 00:00:00,2011-12-19,CRO
"5' 5""",1.65m,Right-Handed,Dec 09 1995,"Łódź, Poland",318750.0,Natalia Siedliska,515.0,2011-12-19 00:00:00,2025-04-21,GER
"5' 4""",1.63m,Right-Handed,Jul 17 1994,"New Delhi, India",316842.0,Ratnika Batra,949.0,2011-12-19 00:00:00,2011-12-19,IND
,,Right-Handed,Nov 26 1988,"Tbilisi, Georgia",312622.0,Natia Gegia,615.0,2011-12-19 00:00:00,2012-10-29,GEO
,,Right-Handed,Jan 14 1996,"Puerto Ordaz, Venezuela",318474.0,Nadia Echeverria Alam,790.0,2011-12-19 00:00:00,2022-10-24,VEN
"5' 5""",1.65m,Right-Handed,Apr 03 1996,"Toyonaka, Japan",319473.0,Mayo Hibi,157.0,2011-12-19 00:00:00,2022-10-31,JPN
"6' 2""",1.88m,Right-Handed,Feb 18 1995,"Atlanta, Georgia",319220.0,Samantha Crawford,98.0,2011-12-19 00:00:00,2024-02-26,USA
"5' 6""",1.68m,Right-Handed,Jul 6 1995,"Astana, Kazakhstan",319071.0,Yelena Nemchen,727.0,2011-12-19 00:00:00,2014-01-20,KAZ
,,,,,317360.0,Xuanshuo Ou,946.0,2011-12-19 00:00:00,2011-12-19,CHN
,,,Jul 06 1996,"Nanjing, China",319509.0,Ziyue Sun,337.0,2011-12-19 00:00:00,2022-05-02,CHN
"5' 1""",1.56m,Right-Handed,Nov 21 1994,"Kyoto, Japan",317612.0,Miyu Kato,122.0,2011-12-19 00:00:00,2023-12-18,JPN
,,Right-Handed,Dec 18 1995,"Madrid, Spain",318887.0,Miriam Civera Lima,870.0,2011-12-19 00:00:00,2016-02-22,ESP
,,,,,311170.0,Sylvia Krywacz,743.0,2011-12-19 00:00:00,2012-08-06,USA
,,,,,317767.0,Matilda Hamlin,641.0,2011-12-19 00:00:00,2014-04-07,SWE
,,Right-Handed,May 14 1993,"Klosterneuburg, Austria",318423.0,Pia Konig,306.0,2011-12-19 00:00:00,2018-10-15,AUT
"5' 4""",1.63m,Right-Handed,Apr 10 1994,"Kobe, Japan",318704.0,Risa Ozaki,70.0,2011-12-19 00:00:00,2022-05-02,JPN
"5' 8""",1.73m,Right-Handed,Nov 12 1994,"Moscow, Russia",317889.0,Yana Sizikova,336.0,2012-07-23 00:00:00,2021-03-29,RUS
,,Right-Handed,Sep 20 1994,"Moscow, Russia",318210.0,Polina Leykina,184.0,2012-08-06 00:00:00,2025-08-18,RUS
"5' 10""",1.79m,Right-Handed,Aug 19 1994,"Tianjin, China",317960.0,Yuxuan Zhang,166.0,2012-08-06 00:00:00,2021-10-11,CHN
,,Left-Handed,Jun 24 1994,"Moscow, Russia",318417.0,Olga Doroshina,221.0,2012-08-06 00:00:00,2022-10-24,RUS
,,Right-Handed,May 12 1998,"Boca Raton, FL, USA",320260.0,Tornado Alicia Black,406.0,2012-08-06 00:00:00,2016-02-22,USA
"5' 10""",1.77m,Right-Handed,Oct 23 1992,"Ellwangen, Germany",316446.0,Verena Schmid,796.0,2012-08-06 00:00:00,2014-01-20,GER
"5' 11""",1.80m,Right-Handed,Dec 22 1994,"Split, Croatia",317707.0,Neda Koprcina,929.0,2012-08-06 00:00:00,2012-08-06,CRO
,,Right-Handed,Jan 8 1994,"Bucharest, Romania",316552.0,Simona Ionescu,657.0,2012-08-06 00:00:00,2016-02-22,ROU
,,Right-Handed,May 24 1993,"Newcastle, England",316287.0,Sabrina Bamburac,903.0,2012-08-06 00:00:00,2016-02-22,GBR
,,Right-Handed,Feb 1 1996,"Lyubertsy, Russia",319896.0,Ulyana Ayzatulina,665.0,2012-08-06 00:00:00,2019-09-16,RUS
,,,,,316843.0,Shweta Chandra Rana,541.0,2012-08-06 00:00:00,2016-02-22,IND
,,,,,317550.0,Nikola Horakova,871.0,2012-08-06 00:00:00,2014-11-03,CZE
,,Right-Handed,Jan 06 1996,"Freeport, Bahamas",319000.0,Simone Pratt,973.0,2012-08-06 00:00:00,2012-08-06,BAH
,,Right-Handed,Jun 24 1996,"New Delhi, India",320182.0,Simran Kaur Sethi,996.0,2012-08-06 00:00:00,2012-08-06,IND
,,Right-Handed,Jul 3 1994,"Kyiv, Ukraine",318054.0,Taisiya Zakarlyuk,812.0,2012-08-06 00:00:00,2013-06-17,UKR
,,,,,314483.0,Yue Yuan,951.0,2012-08-06 00:00:00,2012-08-06,CHN
,,Right-Handed,Nov 16 1994,"Zaporizhia, Ukraine",319416.0,Vladyslava Zanosiyenko,554.0,2012-08-06 00:00:00,2014-04-14,UKR
,,,,,317005.0,Steffi Distelmans,692.0,2012-08-06 00:00:00,2016-02-22,BEL
,,Right-Handed,Jul 3 1994,"Saint-Denis, Réunion, France",318338.0,Pauline Payet,590.0,2012-08-06 00:00:00,2025-08-18,FRA
"5' 9""",1.75m,Right-Handed,Dec 13 1996,"Moscow, Russia",318913.0,Varvara Flink,122.0,2012-08-06 00:00:00,2023-08-21,RUS
,,,,,314421.0,Yasmine Guimaraes,859.0,2012-08-06 00:00:00,2012-08-06,BRA
,,Right-Handed,Jan 17 1994,"Goa, India",318890.0,Natasha Palha,492.0,2012-08-06 00:00:00,2018-03-19,IND
,,Right-Handed,Nov 2 1995,"Ankara, Turkey",317936.0,Sultan Gonen,847.0,2012-08-06 00:00:00,2012-08-06,TUR
,,Right-Handed,Mar 21 1995,"Krymsk, Russia",319654.0,Mayya Katsitadze,317.0,2012-08-13 00:00:00,2016-02-22,RUS
,,Right-Handed,Jun 6 1994,"Opava, Czech Republic",316916.0,Pernilla Mendesova,287.0,2013-06-17 00:00:00,2018-03-19,CZE
,,Right-Handed,Jun 18 1994,"Barshi, India",318905.0,Prarthana Thombare,335.0,2013-06-17 00:00:00,2016-10-10,IND
,,Right-Handed,Jan 07 1993,"Chiang Rai, Thailand",317560.0,Varunya Wongteanchai,657.0,2013-06-17 00:00:00,2018-03-19,THA
,,Right-Handed,Apr 30 1992,"Leiderdorp, Netherlands",317578.0,Valeria Podda,623.0,2013-06-17 00:00:00,2014-03-24,NED
,,,,,316686.0,Nives Baric,646.0,2013-06-17 00:00:00,2016-02-22,AUS
,,Right-Handed,Oct 19 1994,"Vladivostok, Russia",318446.0,Tanya Samodelok,795.0,2013-06-17 00:00:00,2013-10-07,RUS
,,Right-Handed,Mar 27 1990,"Mount Kisco, NY, USA",315572.0,Stephanie Kent,775.0,2013-06-17 00:00:00,2021-03-08,USA
,,Right-Handed,May 15 1996,"Brno, Czech Republic",318491.0,Sandra Honigova,685.0,2013-06-17 00:00:00,2014-11-03,CZE
"6' 2""",1.88m,Left-Handed,Jan 19 1995,"Toruń, Poland",318135.0,Zuzanna Maciejewska,574.0,2013-06-17 00:00:00,2016-02-22,POL
"5' 8""",1.72m,Right-Handed,Mar 01 1996,"Odesa, Ukraine",319322.0,Oleksandra Korashvili,414.0,2013-06-17 00:00:00,2023-08-21,UKR
,,,,,317016.0,Michaela Frlicka,613.0,2013-06-17 00:00:00,2014-11-03,GER
,,Right-Handed,Apr 11 1995,"Bratislava, Slovakia",318202.0,Petra Uberalova,293.0,2013-08-19 00:00:00,2016-02-22,SVK
,,Left-Handed,Mar 07 1997,"Kyiv, Ukraine",319097.0,Tayisiya Morderger,400.0,2013-09-09 00:00:00,2025-08-18,GER
,,Right-Handed,Dec 06 1994,"Örebro, Sweden",319369.0,Susanne Celik,153.0,2013-09-09 00:00:00,2021-03-29,SWE
,,Right-Handed,Sep 24 1992,,319327.0,Xi-Yao Wang,628.0,2013-09-09 00:00:00,2014-11-03,CHN
,,,,,317614.0,Michika Ozeki,438.0,2013-09-09 00:00:00,2025-08-18,JPN
,,Left-Handed,Dec 11 1993,"Hyderabad, India",316920.0,Sowjanya Bavisetti,507.0,2013-09-09 00:00:00,2024-02-26,IND
"5' 6""",1.68m,Right-Handed,Nov 10 1995,"Dallas, TX, USA",321197.0,Peggy Porter,525.0,2013-09-09 00:00:00,2014-11-03,USA
,,Left-Handed,Apr 5 1995,"Moscow, Russia",317940.0,Shakhlo Saidova,655.0,2013-10-07 00:00:00,2016-02-22,RUS
"5' 11""",1.80m,Right-Handed,Nov 20 1995,"Cordoba, Argentina",318546.0,Sofia Blanco,427.0,2013-10-07 00:00:00,2014-11-24,ARG
,,,,,318119.0,Saray Sterenbach,580.0,2013-10-07 00:00:00,2016-02-22,ISR
,,Right-Handed,Oct 21 1997,"Casablanca, Morocco",321008.0,Rita Atik,760.0,2013-10-07 00:00:00,2021-03-08,MAR
"5' 5""",1.65m,Right-Handed,Nov 11 1995,"Tokyo, Japan",321495.0,Yuriko Lily Miyazaki,132.0,2013-10-07 00:00:00,2025-08-18,GBR
,,Right-Handed,Jan 15 1994,"Czaniec, Poland",320099.0,Paulina Czarnik,850.0,2013-10-07 00:00:00,2018-03-19,POL
"5' 10""",1.77m,Right-Handed,Oct 22 1993,"Targu Jiu, Romania",318130.0,Stefana Andrei,915.0,2013-10-07 00:00:00,2013-10-07,ROU
"5' 9""",1.75m,Right-Handed,Oct 27 1995,"Podgorica, Montenegro",320057.0,Vladica Babic,486.0,2013-10-07 00:00:00,2022-10-24,MNE
,,Right-Handed,Sep 27 1990,"Offenbach, Germany",315689.0,Natalie Proese,820.0,2013-10-07 00:00:00,2016-02-22,GER
"5' 5""",1.65m,Right-Handed,Aug 3 1993,"Stuttgart, Germany",318165.0,Stefanie Stemmer,823.0,2013-10-07 00:00:00,2014-01-20,GER
,,Right-Handed,Nov 11 1995,"Tashkent, Uzbekistan",317946.0,Polina Merenkova,873.0,2013-10-07 00:00:00,2016-02-22,UZB
"6' 2""",1.85m,Right-Handed,Mar 6 1996,,320317.0,Sara Ottomano,749.0,2013-10-07 00:00:00,2018-03-19,SUI
"5' 9""",1.75m,Right-Handed,Dec 19 1995,"Pitești, Romania",319240.0,Nicoleta Dascalu,266.0,2013-10-07 00:00:00,2022-10-31,ROU
,,Right-Handed,Sep 24 1997,"Saguenay, Canada",320685.0,Marie Leduc,673.0,2013-10-07 00:00:00,2016-02-22,CAN
,,Right-Handed,Oct 01 1996,"Nordstrand, Norway",320762.0,Melanie Stokke,261.0,2013-10-07 00:00:00,2022-05-02,NOR
"5' 9""",1.76m,Left-Handed,Oct 30 1994,"Tallinn, Estonia",318450.0,Mia Eklund,541.0,2013-10-07 00:00:00,2019-11-25,FIN
,,Right-Handed,Aug 25 1996,"Buenos Aires, Argentina",319848.0,Stephanie Petit,527.0,2013-10-07 00:00:00,2018-10-15,ARG
"5' 4""",1.63m,Right-Handed,Apr 11 1995,"Richmond, Canada",319378.0,Wendy Qi-Wen Zhang,965.0,2013-10-07 00:00:00,2013-10-07,CAN
"5' 4""",1.63m,Right-Handed,Jan 2 1998,"Kocaeli, Turkey",320969.0,Oyku Boz,810.0,2013-10-07 00:00:00,2014-03-24,TUR
,,Right-Handed,Sep 27 1994,"Hitchin, England",317491.0,Sophie Watts,972.0,2013-10-07 00:00:00,2013-10-07,GBR
,,,,,315609.0,Marina Lazic,976.0,2013-10-07 00:00:00,2013-10-07,SRB
"5' 6""",1.67m,Right-Handed,May 11 1997,"Jakarta, Indonesia",320039.0,Olivia Tjandramulia,350.0,2013-10-07 00:00:00,2024-02-26,AUS
,,Right-Handed,May 25 1989,"Trabuco Canyon, CA, USA",315389.0,Molly Scott,931.0,2013-10-07 00:00:00,2013-10-07,USA
"5' 6""",1.67m,Left-Handed,Mar 11 1993,"Chiba, Japan",319612.0,Nozomi Fujioka,852.0,2013-10-07 00:00:00,2016-02-22,JPN
,,Right-Handed,Oct 20 1991,"Gouda, Netherlands",320441.0,Monique Zuur,727.0,2013-10-07 00:00:00,2014-11-03,NED
"5' 8""",1.72m,Right-Handed,Apr 21 1994,"Putney, Australia",318257.0,Nicole Hoynaski,799.0,2013-10-07 00:00:00,2014-03-24,AUS
,,Right-Handed,Jan 10 1998,"Zhongshan, China",320329.0,Shilin Xu,190.0,2013-10-07 00:00:00,2025-08-18,CHN
,,Right-Handed,Aug 2 1991,"Prairie Village, KS, USA",321336.0,Mary Weatherholt,852.0,2013-10-07 00:00:00,2014-01-20,USA
"6' 0""",1.82m,Right-Handed,Jan 21 1996,"Istanbul, Turkey",317930.0,Naz Karagoz,980.0,2013-10-07 00:00:00,2013-10-07,TUR
"5' 8""",1.73m,Right-Handed,Sep 11 1987,"Kempton Park, South Africa",320627.0,Michelle Sammons,704.0,2013-10-07 00:00:00,2014-11-03,RSA
,,,,,318265.0,Xiaorong Dong,766.0,2013-10-07 00:00:00,2014-11-03,CHN
,,Right-Handed,Sep 05 1995,"Baja, Hungary",320339.0,Szabina Szlavikovics,529.0,2014-01-20 00:00:00,2021-03-29,HUN
,,Right-Handed,Jan 1 1996,,320392.0,Yan Wang,359.0,2014-01-20 00:00:00,2017-04-10,CHN
,,,,,320609.0,Vivian Zlatanova,670.0,2014-01-20 00:00:00,2016-02-22,BUL
,,Right-Handed,May 24 1993,"Apia, Samoa",318743.0,Steffi Carruthers,662.0,2014-01-20 00:00:00,2021-03-29,SAM
,,Right-Handed,Mar 3 1991,"Ottawa, Canada",316322.0,Petra Januskova,635.0,2014-01-20 00:00:00,2021-03-08,CAN
,,Right-Handed,Apr 26 1995,"Bratislava, Slovakia",318848.0,Natalia Vajdova,477.0,2014-01-20 00:00:00,2018-03-19,SVK
"5' 11""",1.80m,Right-Handed,Jul 23 1996,"Wayne, NJ, USA",319565.0,Ryann Foster,874.0,2014-01-20 00:00:00,2014-11-03,USA
,,Right-Handed,Jan 13 1996,"Campo Bom, Brazil",318734.0,Suellen Abel,852.0,2014-01-20 00:00:00,2014-01-20,BRA
,,,,,320507.0,Vendula Zovincova,588.0,2014-09-22 00:00:00,2018-10-15,CZE
"5' 10""",1.77m,Left-Handed,Sep 30 1998,"Kyiv, Ukraine",320934.0,Olga Fridman,232.0,2014-09-22 00:00:00,2017-05-08,UKR
,,Right-Handed,Mar 26 1993,"Ceuta, Spain",317333.0,Olga Parres Azcoitia,688.0,2014-09-22 00:00:00,2025-06-30,ESP
"5' 9""",1.76m,Right-Handed,Mar 08 1996,"Bucharest, Romania",319575.0,Oana Georgeta Simion,380.0,2014-09-22 00:00:00,2025-08-18,ROU
,,Right-Handed,Jun 7 1990,"Rochester, NY, USA",313842.0,Nadja Gilchrist,397.0,2014-09-22 00:00:00,2019-09-16,USA
,,Right-Handed,May 12 1992,"Desio, Italy",318019.0,Martina Spigarelli,540.0,2014-11-03 00:00:00,2025-04-21,ITA
,,Right-Handed,Jul 26 1999,"Chicago, IL, USA",322248.0,Michaela Gordon,480.0,2014-11-03 00:00:00,2018-07-16,USA
,,,Apr 19 1997,,322926.0,Yixuan Li,722.0,2014-11-03 00:00:00,2018-03-19,CHN
,,,,,321615.0,Nina Alibalic,494.0,2014-11-03 00:00:00,2023-08-21,AUS
,,,,,315820.0,Oleksandra Piskun,881.0,2014-11-03 00:00:00,2018-03-19,UKR
,,Right-Handed,Feb 13 1997,,322318.0,Snehadevi Reddy,449.0,2014-11-03 00:00:00,2018-10-15,IND
,,Right-Handed,Dec 8 1996,"Schwenningen, Germany",318932.0,Stefanie Vorih,826.0,2014-11-03 00:00:00,2014-11-03,GER
,,,,,318947.0,Nora Niedmers,664.0,2014-11-03 00:00:00,2019-09-16,GER
,,Right-Handed,May 05 1989,"Caracas, Venezuela",321083.0,Mariaryeni Gutierrez,917.0,2014-11-03 00:00:00,2016-02-22,VEN
"6' 3""",1.90m,Right-Handed,Apr 15 1996,"Changsha, China",321742.0,Ying Zhang,356.0,2014-11-03 00:00:00,2025-08-18,CHN
,,Right-Handed,Sep 2 1997,"Ortisei, Italy",320246.0,Verena Hofer,695.0,2014-11-03 00:00:00,2021-03-08,ITA
"5' 10""",1.77m,Right-Handed,May 8 1996,"Bradenton, FL, USA",321303.0,Natalie Suk,926.0,2014-11-03 00:00:00,2014-11-03,USA
,,,,,319221.0,Yeong Won Jeong,887.0,2014-11-03 00:00:00,2021-03-08,KOR
,,Left-Handed,Jul 11 1997,"Jablonec, Czech Republic",321134.0,Nina Holanova,934.0,2014-11-03 00:00:00,2016-02-22,CZE
"5' 10""",1.77m,Right-Handed,Dec 01 1999,"Moscow, Russia",323758.0,Sofya Zhuk,116.0,2014-11-03 00:00:00,2021-04-05,RUS
"5' 7""",1.70m,Right-Handed,Jan 27 1998,"Moscow, Russia",321721.0,Yulia Bryzgalova,865.0,2014-11-03 00:00:00,2016-02-22,RUS
,,Right-Handed,Jul 24 1996,,320229.0,Pia Cuk,459.0,2014-11-03 00:00:00,2021-03-29,SLO
,,Right-Handed,Oct 4 1995,,319052.0,Sri Peddi Reddy,626.0,2014-11-03 00:00:00,2021-03-08,IND
,,Right-Handed,Sep 04 1996,"Asuncion, Paraguay",319177.0,Sara Gimenez,752.0,2014-11-03 00:00:00,2016-02-22,PAR
"5' 2""",1.60m,Right-Handed,Nov 27 1973,"Melbourne, AUS.",319645.0,Samantha Harris,762.0,2014-11-03 00:00:00,2019-09-16,AUS
,,Right-Handed,Dec 19 1995,"Mueang Phon, Thailand",320342.0,Patcharin Cheapchandej,445.0,2014-11-03 00:00:00,2025-08-18,THA
,,Right-Handed,Nov 29 1997,"Huzhou, China",321023.0,Qiu Yu Ye,499.0,2014-11-03 00:00:00,2025-08-18,CHN
,,Right-Handed,Oct 11 1995,"St. Gallen, Switzerland",320031.0,Nina Stadler,532.0,2014-11-03 00:00:00,2021-10-11,SUI
,,,,,322162.0,Mizuno Kijima,509.0,2014-11-03 00:00:00,2018-03-19,JPN
"5' 7""",1.70m,Right-Handed,Sep 03 1996,"Orlando, United States",319888.0,Rianna Valdes,648.0,2014-11-03 00:00:00,2016-02-22,USA
,,Right-Handed,Dec 19 1996,"Maribor, Slovenia",320273.0,Natalija Sipek,588.0,2014-11-03 00:00:00,2016-02-22,SLO
,,Right-Handed,Jun 11 1997,"Burdett, KS, USA",321180.0,Marie Norris,779.0,2014-11-03 00:00:00,2016-02-22,USA
"6' 1""",1.85m,Right-Handed,Feb 16 1997,"Volgograd, Russia",320832.0,Natalia Vikhlyantseva,54.0,2015-01-12 00:00:00,2023-04-17,RUS
,,Right-Handed,Apr 29 1998,"Boston, MA, USA",320363.0,Nicole Frenkel,419.0,2015-08-24 00:00:00,2017-04-10,USA
"6' 0""",1.84m,Right-Handed,Sep 29 1998,"Minsk, Belarus",322730.0,Vera Lapko,60.0,2015-09-14 00:00:00,2023-10-30,BLR
"5' 10""",1.79m,Right-Handed,Jun 02 1998,"Topoľčany, Slovakia",322708.0,Tereza Mihalikova,349.0,2015-09-14 00:00:00,2023-08-21,SVK
"5' 7""",1.70m,Right-Handed,Nov 04 1997,"Giza, Egypt",319931.0,Sandra Samir,342.0,2015-09-14 00:00:00,2025-08-18,EGY
,,Right-Handed,Feb 05 1998,"Gold Coast, Australia",322452.0,Sara Tomic,379.0,2015-09-14 00:00:00,2021-10-11,AUS
,,Right-Handed,Mar 07 1994,,319993.0,Xuliu Sun,384.0,2015-09-14 00:00:00,2021-10-11,CHN
,,Right-Handed,Oct 24 1996,"Ballarat, Australia",319856.0,Zoe Hives,140.0,2015-09-14 00:00:00,2023-08-21,AUS
,,Right-Handed,Jun 16 1996,"Minsk, Belarus",319116.0,Sadafmoh Tolibova,548.0,2015-12-07 00:00:00,2021-03-29,BLR
,,Right-Handed,Mar 3 1999,"Penza, Russia",322567.0,Marta Paigina,288.0,2015-12-07 00:00:00,2018-10-29,RUS
"5' 9""",1.75m,Right-Handed,Sep 24 1997,"Rohtak, India",320221.0,Riya Bhatia,338.0,2016-01-25 00:00:00,2025-08-18,IND
,,Right-Handed,Apr 03 1995,"Harare, Zimbabwe",317743.0,Valeria Bhunu,503.0,2016-01-25 00:00:00,2025-08-18,ZIM
,,Left-Handed,Feb 5 1997,,320385.0,Mirabelle Njoze,611.0,2016-01-25 00:00:00,2018-03-19,GBR
,,Right-Handed,May 6 1997,"Moscow, Russia",321563.0,Valeriya Urzhumova,691.0,2016-01-25 00:00:00,2021-03-08,RUS
,,,,,321080.0,Yukun Zhang,694.0,2016-01-25 00:00:00,2018-03-19,CHN
"5' 5""",1.65m,Right-Handed,Feb 26 1997,"Budapest, Hungary",321388.0,Rebeka Stolmar,524.0,2016-01-25 00:00:00,2023-08-21,HUN
"5' 9""",1.75m,Right-Handed,Aug 19 1995,"Ojai, CA, USA",319908.0,Yuki Chiang,485.0,2016-01-25 00:00:00,2018-10-15,USA
,,Right-Handed,Apr 26 1998,"Plovdiv, Bulgaria",320561.0,Petia Arshinkova,482.0,2016-01-25 00:00:00,2022-04-25,BUL
,,,,,321296.0,Yuanyi Yu,669.0,2016-01-25 00:00:00,2016-07-18,CHN
"5' 6""",1.68m,Right-Handed,Jun 06 1996,"Chuncheon, South Korea",323403.0,Sunam Jeong,357.0,2016-02-22 00:00:00,2023-08-21,KOR
,,Right-Handed,Sep 6 1999,,321879.0,Noelia Bouzo Zanotti,608.0,2016-02-22 00:00:00,2025-08-18,ESP
"5' 6""",1.68m,Left-Handed,Aug 10 1995,"Liverpool, England",318924.0,Sarah Beth Grey,277.0,2016-02-22 00:00:00,2025-08-18,GBR
,,Right-Handed,Apr 12 1998,"Krakow, Poland",323039.0,Oliwia Szymczuch,875.0,2016-02-22 00:00:00,2025-08-04,POL
,,Right-Handed,Mar 07 1995,"Matsuyama, Japan",319999.0,Nagi Hanatani,356.0,2016-02-22 00:00:00,2025-08-18,JPN
"5' 6""",1.68m,Right-Handed,Jul 30 1998,"Orsay, France",320954.0,Theo Gravouil,498.0,2016-02-22 00:00:00,2021-03-08,FRA
,,Right-Handed,Jan 17 1995,"Chennai, India",319144.0,Sai Chamarthi,833.0,2016-02-22 00:00:00,2018-10-15,IND
"5' 9""",1.76m,Right-Handed,Jun 29 1984,"Kagoshima, Japan",319180.0,Natsumi Chimura,831.0,2016-02-22 00:00:00,2016-02-22,JPN
,,Left-Handed,Nov 19 1997,"Moscow, Russia",322334.0,Veronika Miroshnichenko,289.0,2016-02-22 00:00:00,2025-08-18,RUS
"5' 3""",1.61m,Right-Handed,Nov 19 1997,"Nonthaburi, Thailand",320821.0,Plobrung Plipuech,781.0,2016-02-22 00:00:00,2017-04-10,THA
,,Right-Handed,Jun 17 1989,"Hashimoto, Japan",315312.0,Yoshimi Kawasaki,958.0,2016-02-22 00:00:00,2016-02-22,JPN
,,,,,324593.0,Veronika Vlkovska,979.0,2016-02-22 00:00:00,2021-03-08,CZE
,,Right-Handed,Feb 16 1998,"Moscow, Russia",324202.0,Polina Novikova,975.0,2016-02-22 00:00:00,2016-02-22,RUS
,,,,,317673.0,Nicole Collie,952.0,2016-02-22 00:00:00,2016-02-22,AUS
,,,,,320797.0,Yuenu Li,925.0,2016-02-22 00:00:00,2016-02-22,CHN
"5' 5""",1.66m,Right-Handed,Jan 03 1996,"Wuhan, China",322744.0,Yuqi Sheng,901.0,2016-02-22 00:00:00,2021-03-08,CHN
,,Right-Handed,Jan 09 1995,"Taormina, Italy",317541.0,Miriana Tona,310.0,2016-02-22 00:00:00,2025-08-18,ITA
,,Right-Handed,Jun 2 1995,"Essling, Austria",319569.0,Marlies Szupper,669.0,2016-02-22 00:00:00,2018-03-19,AUT
,,,,,325608.0,Xiaoxi Zhao,670.0,2016-02-22 00:00:00,2018-03-19,CHN
"5' 7""",1.70m,Right-Handed,May 7 1999,"Pereira, Colombia",322126.0,Sofia Munera Sanchez,946.0,2016-02-22 00:00:00,2016-02-22,COL
,,Right-Handed,Mar 23 1992,"Ensenada, Mexico",323743.0,Sabastiani Leon,742.0,2016-02-22 00:00:00,2025-08-18,MEX
"5' 11""",1.79m,Right-Handed,May 8 1999,"Harrisburg, PA, USA",322015.0,Nicole Coopersmith,480.0,2016-02-22 00:00:00,2018-03-19,USA
"5' 9""",1.75m,Right-Handed,Oct 8 1998,"Frankfurt, Germany",321837.0,Vivian Wolff,351.0,2016-02-22 00:00:00,2025-08-18,USA
,,Left-Handed,Apr 14 1997,"Ubon Ratchathani, Thailand",321340.0,Tamachan Momkoonthod,707.0,2016-02-22 00:00:00,2021-03-08,THA
,,Right-Handed,Mar 30 1999,"Guntur, India",321724.0,Pranjala Yadlapalli,265.0,2016-02-22 00:00:00,2025-06-16,IND
,,Right-Handed,May 10 1996,"Kushira, Japan",320966.0,Risa Ushijima,359.0,2016-02-22 00:00:00,2023-08-21,JPN
,,Right-Handed,Mar 07 1997,"Kyiv, Ukraine",319098.0,Yana Morderger,361.0,2016-02-22 00:00:00,2025-08-18,GER
,,Right-Handed,Jan 5 1998,"Hefei, China",321239.0,Zhanlan Wei,483.0,2016-02-22 00:00:00,2018-10-15,CHN
,,Right-Handed,Jan 17 1999,"Xuzhou, China",324313.0,Siqi Cao,548.0,2016-02-22 00:00:00,2021-03-29,CHN
,,Right-Handed,Sep 16 1998,"Madrid, Spain",322381.0,Marta Gonzalez Encinas,614.0,2016-02-22 00:00:00,2023-08-21,ESP
,,Right-Handed,Jun 11 1990,"Moulins-lès-Metz, France",316396.0,Priscilla Heise,382.0,2016-02-22 00:00:00,2019-09-16,FRA
"5' 3""",1.60m,Right-Handed,Apr 27 1996,"Chiba, Japan",321172.0,Yukina Saigo,753.0,2016-02-22 00:00:00,2025-02-24,JPN
,,Right-Handed,Apr 29 2000,"Khabarovsk, Russia",324613.0,Olesya Pervushina,348.0,2016-02-22 00:00:00,2018-10-15,RUS
,,Right-Handed,Oct 22 1996,"Omsk, Russia",321560.0,Vasilisa Aponasenko,744.0,2016-02-22 00:00:00,2021-03-08,RUS
,,Right-Handed,Aug 31 1992,"New Canaan, CT, USA",321002.0,Tina Tehrani,991.0,2016-02-22 00:00:00,2016-02-22,USA
,,,,,319192.0,Sang Hee Park,650.0,2016-02-22 00:00:00,2018-03-19,KOR
,,Right-Handed,May 18 2000,"Taichung, Taiwan",324959.0,Yang Lee,1205.0,2016-02-22 00:00:00,2016-02-22,TPE
,,,,,317027.0,You-Na Sul,1046.0,2016-02-22 00:00:00,2018-03-19,KOR
"5' 9""",1.75m,Right-Handed,Dec 8 1995,"Belgrade, Serbia",321368.0,Teodora Radosavljevic,1212.0,2016-02-22 00:00:00,2016-02-22,SRB
,,,,,324960.0,Sing Fan Chiang,1159.0,2016-02-22 00:00:00,2016-02-22,TPE
"5' 6""",1.68m,Right-Handed,Feb 12 1997,"Nesher, Israel",319779.0,Valeria Nikolaev,1168.0,2016-02-22 00:00:00,2016-02-22,ISR
"5' 4""",1.63m,Right-Handed,Apr 17 1997,"Monterrey, Mexico",320706.0,Sarai Delfina Monarrez Yesaki,1183.0,2016-02-22 00:00:00,2016-02-22,MEX
